idx,idx_Top10,idx_original,Original_ID,synset,Name,ILSVRC2012_ID,WNID,Words,Img_Name,HHI_Score,Top3_sum,Top5_sum,child,L1.class,L2.class,L3.class,L4.class,L5.class
7114,34106,35628,539,n02950826,Cannon,539,n02950826,cannon,ILSVRC2012_val_00035629.JPEG,9414.977726,97.13194623,97.20539421,Cannon,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7115,34110,35632,56,n02098413,Lhasa,56,n02098413,"Lhasa, Lhasa apso",ILSVRC2012_val_00035633.JPEG,2736.14893,71.1488846,71.66780874,Lhasa,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7116,34111,35633,950,n04204238,Shopping Basket,950,n04204238,shopping basket,ILSVRC2012_val_00035634.JPEG,4389.248957,93.83762338,94.11574186,Shopping_Basket,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7117,34116,35638,737,n07714990,Broccoli,737,n07714990,broccoli,ILSVRC2012_val_00035639.JPEG,9994.064891,99.97410279,99.97557194,Broccoli,entity.n.01,physical_entity.n.01,matter.n.03,solid.n.01,food.n.02
7118,34126,35650,607,n01774384,Black Widow,607,n01774384,"black widow, Latrodectus mactans",ILSVRC2012_val_00035651.JPEG,8292.657176,93.7063235,94.40713832,Black_Widow,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7119,34127,35651,303,n03016953,Chiffonier,303,n03016953,"chiffonier, commode",ILSVRC2012_val_00035652.JPEG,1417.672294,58.6059156,68.5313043,Chiffonier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7120,34128,35652,135,n02486261,Patas,135,n02486261,"patas, hussar monkey, Erythrocebus patas",ILSVRC2012_val_00035653.JPEG,9370.848435,97.17700066,97.2876606,Patas,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7121,34137,35662,920,n03769881,Minibus,920,n03769881,minibus,ILSVRC2012_val_00035663.JPEG,6068.265186,84.4444455,86.27879165,Minibus,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7122,34138,35663,458,n01664065,Loggerhead,458,n01664065,"loggerhead, loggerhead turtle, Caretta caretta",ILSVRC2012_val_00035664.JPEG,8964.935566,96.28773825,96.39586081,Loggerhead,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7123,34142,35668,18,n02089867,Walker Hound,18,n02089867,"Walker hound, Walker foxhound",ILSVRC2012_val_00035669.JPEG,9014.660354,95.632732,96.08362546,Walker_Hound,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7124,34143,35669,535,n04356056,Sunglasses,535,n04356056,"sunglasses, dark glasses, shades",ILSVRC2012_val_00035670.JPEG,1490.373374,59.1848016,70.3280408,Sunglasses,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7125,34146,35672,642,n02277742,Ringlet,642,n02277742,"ringlet, ringlet butterfly",ILSVRC2012_val_00035673.JPEG,8952.262917,94.71419744,94.7712738,Ringlet,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7126,34149,35676,729,n04149813,Scoreboard,729,n04149813,scoreboard,ILSVRC2012_val_00035677.JPEG,9380.020801,97.69900608,97.87285221,Scoreboard,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7127,34151,35679,160,n02095314,Wire-Haired Fox Terrier,160,n02095314,wire-haired fox terrier,ILSVRC2012_val_00035680.JPEG,7027.496057,86.0954287,86.7044819,Wire-Haired_Fox_Terrier,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7128,34153,35681,122,n02483708,Siamang,122,n02483708,"siamang, Hylobates syndactylus, Symphalangus syndactylus",ILSVRC2012_val_00035682.JPEG,9258.743236,96.9263902,97.20033208,Siamang,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7129,34154,35682,989,n04417672,Thatch,989,n04417672,"thatch, thatched roof",ILSVRC2012_val_00035683.JPEG,5887.94453,79.13424485,81.00425785,Thatch,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7130,34164,35692,598,n03733131,Maypole,598,n03733131,maypole,ILSVRC2012_val_00035693.JPEG,8779.023943,94.11586731,94.33426569,Maypole,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7131,34166,35694,710,n04443257,Tobacco Shop,710,n04443257,"tobacco shop, tobacconist shop, tobacconist",ILSVRC2012_val_00035695.JPEG,2893.120985,67.4063269,72.5027206,Tobacco_Shop,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7132,34174,35702,543,n03085013,Computer Keyboard,543,n03085013,"computer keyboard, keypad",ILSVRC2012_val_00035703.JPEG,4955.334698,84.6529902,88.22831,Computer_Keyboard,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7133,34179,35707,940,n02865351,Bolo Tie,940,n02865351,"bolo tie, bolo, bola tie, bola",ILSVRC2012_val_00035708.JPEG,9809.192829,99.08457178,99.11302781,Bolo_Tie,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7134,34181,35709,632,n02229544,Cricket,632,n02229544,cricket,ILSVRC2012_val_00035710.JPEG,6829.436058,93.4811741,93.81033906,Cricket,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7135,34183,35711,579,n03208938,Disk Brake,579,n03208938,"disk brake, disc brake",ILSVRC2012_val_00035712.JPEG,5381.144732,80.3109918,83.7657807,Disk_Brake,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7136,34191,35719,335,n03017168,Chime,335,n03017168,"chime, bell, gong",ILSVRC2012_val_00035720.JPEG,7529.540757,99.60473802,99.63936645,Chime,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7137,34199,35727,647,n01910747,Jellyfish,647,n01910747,jellyfish,ILSVRC2012_val_00035728.JPEG,9763.696126,98.89271232,98.92170311,Jellyfish,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7138,34216,35747,861,n06874185,Traffic Light,861,n06874185,"traffic light, traffic signal, stoplight",ILSVRC2012_val_00035748.JPEG,7674.658838,94.6626879,96.00688475,Traffic_Light,entity.n.01,abstraction.n.06,communication.n.02,signal.n.01,visual_signal.n.01
7139,34220,35751,888,n03938244,Pillow,888,n03938244,pillow,ILSVRC2012_val_00035752.JPEG,7219.73396,91.6818686,92.7444777,Pillow,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7140,34224,35755,518,n02794156,Barometer,518,n02794156,barometer,ILSVRC2012_val_00035756.JPEG,7334.523994,91.3480468,92.00030357,Barometer,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7141,34226,35757,996,n03063599,Coffee Mug,996,n03063599,coffee mug,ILSVRC2012_val_00035758.JPEG,2710.106281,68.1674986,76.7642233,Coffee_Mug,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7142,34230,35761,652,n01943899,Conch,652,n01943899,conch,ILSVRC2012_val_00035762.JPEG,8906.070558,99.5397894,99.5535228,Conch,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7143,34234,35765,441,n02058221,Albatross,441,n02058221,"albatross, mollymawk",ILSVRC2012_val_00035766.JPEG,9825.436011,99.16321505,99.18873225,Albatross,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7144,34236,35767,155,n02115641,Dingo,155,n02115641,"dingo, warrigal, warragal, Canis dingo",ILSVRC2012_val_00035768.JPEG,7705.884743,90.30804755,91.34509982,Dingo,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7145,34237,35768,722,n03930313,Picket Fence,722,n03930313,"picket fence, paling",ILSVRC2012_val_00035769.JPEG,7640.261698,94.71345653,94.8544063,Picket_Fence,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7146,34247,35778,854,n03787032,Mortarboard,854,n03787032,mortarboard,ILSVRC2012_val_00035779.JPEG,7294.016342,99.51332838,99.52395873,Mortarboard,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7147,34259,35791,337,n03447721,Gong,337,n03447721,"gong, tam-tam",ILSVRC2012_val_00035792.JPEG,9153.208211,99.15092176,99.3058264,Gong,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7148,34267,35799,208,n02105251,Briard,208,n02105251,briard,ILSVRC2012_val_00035800.JPEG,2316.823114,66.4556334,74.3289998,Briard,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7149,34270,35802,929,n02979186,Cassette Player,929,n02979186,cassette player,ILSVRC2012_val_00035803.JPEG,2343.232121,73.2060895,78.1105868,Cassette_Player,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7150,34284,35816,663,n04111531,Rotisserie,663,n04111531,rotisserie,ILSVRC2012_val_00035817.JPEG,9520.79753,98.24501818,98.47531458,Rotisserie,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7151,34288,35820,11,n02125311,Cougar,11,n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",ILSVRC2012_val_00035821.JPEG,8535.585557,98.0511225,98.41165819,Cougar,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7152,34290,35822,186,n02437616,Llama,186,n02437616,llama,ILSVRC2012_val_00035823.JPEG,9224.019787,96.26349607,96.40066435,Llama,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7153,34295,35827,22,n02071294,Killer Whale,22,n02071294,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",ILSVRC2012_val_00035828.JPEG,9291.58632,96.60417982,96.68063064,Killer_Whale,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7154,34298,35830,724,n04326547,Stone Wall,724,n04326547,stone wall,ILSVRC2012_val_00035831.JPEG,5301.562677,78.3213158,81.6882982,Stone_Wall,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7155,34301,35833,853,n02667093,Abaya,853,n02667093,abaya,ILSVRC2012_val_00035834.JPEG,4681.190908,83.7962008,87.55029245,Abaya,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7156,34307,35839,958,n04557648,Water Bottle,958,n04557648,water bottle,ILSVRC2012_val_00035840.JPEG,7923.556111,96.8823302,97.4426129,Water_Bottle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7157,34313,35845,39,n02389026,Sorrel,39,n02389026,sorrel,ILSVRC2012_val_00035846.JPEG,8449.94001,92.55448546,92.83525564,Sorrel,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7158,34321,35853,814,n03637318,Lampshade,814,n03637318,"lampshade, lamp shade",ILSVRC2012_val_00035854.JPEG,6694.239151,97.78191625,97.83878124,Lampshade,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7159,34323,35855,656,n01955084,Chiton,656,n01955084,"chiton, coat-of-mail shell, sea cradle, polyplacophore",ILSVRC2012_val_00035856.JPEG,9960.756445,99.83951145,99.85748562,Chiton,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7160,34325,35857,273,n04037443,Racer,273,n04037443,"racer, race car, racing car",ILSVRC2012_val_00035858.JPEG,4204.524821,86.2313176,88.03181726,Racer,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7161,34330,35862,226,n01968897,Chambered Nautilus,226,n01968897,"chambered nautilus, pearly nautilus, nautilus",ILSVRC2012_val_00035863.JPEG,6311.991267,81.0483582,82.46627914,Chambered_Nautilus,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7162,34338,35870,456,n02640242,Sturgeon,456,n02640242,sturgeon,ILSVRC2012_val_00035871.JPEG,8161.078103,94.4241323,95.79835267,Sturgeon,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7163,34339,35871,386,n01530575,Brambling,386,n01530575,"brambling, Fringilla montifringilla",ILSVRC2012_val_00035872.JPEG,8792.826223,94.11883806,94.2055056,Brambling,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7164,34342,35874,354,n03838899,Oboe,354,n03838899,"oboe, hautboy, hautbois",ILSVRC2012_val_00035875.JPEG,7731.789152,99.6011487,99.61696854,Oboe,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7165,34353,35886,117,n02102973,Irish Water Spaniel,117,n02102973,Irish water spaniel,ILSVRC2012_val_00035887.JPEG,9166.406761,96.30212647,96.48797841,Irish_Water_Spaniel,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7166,34355,35888,263,n04310018,Steam Locomotive,263,n04310018,steam locomotive,ILSVRC2012_val_00035889.JPEG,8458.827168,95.76648233,96.27773618,Steam_Locomotive,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7167,34358,35891,367,n09428293,Seashore,367,n09428293,"seashore, coast, seacoast, sea-coast",ILSVRC2012_val_00035892.JPEG,3192.078882,82.115345,84.22008925,Seashore,entity.n.01,physical_entity.n.01,object.n.01,geological_formation.n.01,shore.n.01
7168,34359,35892,200,n02087394,Rhodesian Ridgeback,200,n02087394,Rhodesian ridgeback,ILSVRC2012_val_00035893.JPEG,9497.762906,97.92554105,98.08129772,Rhodesian_Ridgeback,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7169,34363,35896,281,n03930630,Pickup,281,n03930630,"pickup, pickup truck",ILSVRC2012_val_00035897.JPEG,7921.951173,90.03207736,90.57174807,Pickup,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7170,34365,35898,965,n04069434,Reflex Camera,965,n04069434,reflex camera,ILSVRC2012_val_00035899.JPEG,2213.743006,69.6820645,71.960663,Reflex_Camera,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7171,34370,35903,560,n03602883,Joystick,560,n03602883,joystick,ILSVRC2012_val_00035904.JPEG,9546.682651,99.16389433,99.20360063,Joystick,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7172,34372,35905,289,n04465501,Tractor,289,n04465501,tractor,ILSVRC2012_val_00035906.JPEG,3112.091891,74.3756222,80.2278573,Tractor,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7173,34378,35911,181,n02090379,Redbone,181,n02090379,redbone,ILSVRC2012_val_00035912.JPEG,9828.011053,99.582631,99.64778306,Redbone,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7174,34380,35913,490,n01751748,Sea Snake,490,n01751748,sea snake,ILSVRC2012_val_00035914.JPEG,8291.625239,96.6695019,97.1020263,Sea_Snake,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7175,34384,35917,792,n03445777,Golf Ball,792,n03445777,golf ball,ILSVRC2012_val_00035918.JPEG,9969.708095,99.90492736,99.90603931,Golf_Ball,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7176,34401,35934,43,n02086910,Papillon,43,n02086910,papillon,ILSVRC2012_val_00035935.JPEG,6006.110355,84.8651972,86.8403615,Papillon,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7177,34415,35949,772,n04579145,Whiskey Jug,772,n04579145,whiskey jug,ILSVRC2012_val_00035950.JPEG,1780.324116,57.1030046,63.8797712,Whiskey_Jug,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7178,34426,35960,243,n03095699,Container Ship,243,n03095699,"container ship, containership, container vessel",ILSVRC2012_val_00035961.JPEG,9726.704637,98.67653207,98.69914297,Container_Ship,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7179,34432,35966,619,n01985128,Crayfish,619,n01985128,"crayfish, crawfish, crawdad, crawdaddy",ILSVRC2012_val_00035967.JPEG,432.5520628,33.012138,41.37409,Crayfish,entity.n.01,physical_entity.n.01,matter.n.03,solid.n.01,food.n.02
7180,34438,35972,192,n02100877,Irish Setter,192,n02100877,"Irish setter, red setter",ILSVRC2012_val_00035973.JPEG,9105.828203,95.84895581,96.10035263,Irish_Setter,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7181,34439,35973,405,n01806143,Peacock,405,n01806143,peacock,ILSVRC2012_val_00035974.JPEG,9634.637434,98.23886822,98.29088925,Peacock,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7182,34442,35976,185,n02483362,Gibbon,185,n02483362,"gibbon, Hylobates lar",ILSVRC2012_val_00035977.JPEG,9248.809124,96.49915801,96.77257265,Gibbon,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7183,34444,35978,184,n02105412,Kelpie,184,n02105412,kelpie,ILSVRC2012_val_00035979.JPEG,9380.885934,97.76382478,97.98205426,Kelpie,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7184,34452,35986,994,n03888605,Parallel Bars,994,n03888605,"parallel bars, bars",ILSVRC2012_val_00035987.JPEG,6190.127636,88.2157493,90.51089767,Parallel_Bars,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7185,34453,35988,406,n01806567,Quail,406,n01806567,quail,ILSVRC2012_val_00035989.JPEG,9648.796298,98.28627763,98.3234795,Quail,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7186,34454,35989,38,n02457408,Three-Toed Sloth,38,n02457408,"three-toed sloth, ai, Bradypus tridactylus",ILSVRC2012_val_00035990.JPEG,8939.997175,94.96631476,95.18637845,Three-Toed_Sloth,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7187,34455,35990,931,n03935335,Piggy Bank,931,n03935335,"piggy bank, penny bank",ILSVRC2012_val_00035991.JPEG,9971.429035,99.96809468,99.96959402,Piggy_Bank,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7188,34459,35995,320,n07749582,Lemon,320,n07749582,lemon,ILSVRC2012_val_00035996.JPEG,9023.797398,95.75685842,96.14242745,Lemon,entity.n.01,physical_entity.n.01,matter.n.03,solid.n.01,food.n.02
7189,34460,35996,20,n02091134,Whippet,20,n02091134,whippet,ILSVRC2012_val_00035997.JPEG,6765.270031,93.5770196,94.40285293,Whippet,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7190,34461,35997,706,n02871525,Bookshop,706,n02871525,"bookshop, bookstore, bookstall",ILSVRC2012_val_00035998.JPEG,5542.997357,90.735061,93.54245987,Bookshop,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7191,34471,36008,254,n02835271,Bicycle-Built-For-Two,254,n02835271,"bicycle-built-for-two, tandem bicycle, tandem",ILSVRC2012_val_00036009.JPEG,7888.258603,89.19626598,89.48086301,Bicycle-Built-For-Two,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7192,34475,36012,236,n03447447,Gondola,236,n03447447,gondola,ILSVRC2012_val_00036013.JPEG,9994.959242,99.9776818,99.9782934,Gondola,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7193,34476,36013,709,n04200800,Shoe Shop,709,n04200800,"shoe shop, shoe-shop, shoe store",ILSVRC2012_val_00036014.JPEG,840.9872808,44.92889,54.2416604,Shoe_Shop,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7194,34481,36018,123,n02097047,Miniature Schnauzer,123,n02097047,miniature schnauzer,ILSVRC2012_val_00036019.JPEG,1850.114671,57.7772445,64.2606647,Miniature_Schnauzer,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7195,34482,36019,378,n03970156,Plunger,378,n03970156,"plunger, plumber's helper",ILSVRC2012_val_00036020.JPEG,9811.369938,99.45658164,99.53779133,Plunger,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7196,34486,36023,914,n02992529,Cellular Telephone,914,n02992529,"cellular telephone, cellular phone, cellphone, cell, mobile phone",ILSVRC2012_val_00036024.JPEG,9857.10664,99.38440569,99.42930619,Cellular_Telephone,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7197,34487,36024,261,n03384352,Forklift,261,n03384352,forklift,ILSVRC2012_val_00036025.JPEG,8812.492428,94.64907672,95.20274306,Forklift,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7198,34491,36028,799,n03250847,Drumstick,799,n03250847,drumstick,ILSVRC2012_val_00036029.JPEG,9472.80906,97.90848425,98.32286388,Drumstick,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7199,34494,36031,597,n04485082,Tripod,597,n04485082,tripod,ILSVRC2012_val_00036032.JPEG,409.97227,32.5731788,38.050046,Tripod,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7200,34497,36034,434,n02027492,Red-Backed Sandpiper,434,n02027492,"red-backed sandpiper, dunlin, Erolia alpina",ILSVRC2012_val_00036035.JPEG,8976.43998,95.80653374,95.88384647,Red-Backed_Sandpiper,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,living_thing.n.01
7201,34505,36042,580,n02910353,Buckle,580,n02910353,buckle,ILSVRC2012_val_00036043.JPEG,214.7206359,21.4001525,28.0773336,Buckle,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
7202,34511,36048,903,n04418357,Theater Curtain,903,n04418357,"theater curtain, theatre curtain",ILSVRC2012_val_00036049.JPEG,8937.908157,95.49596914,96.05997083,Theater_Curtain,entity.n.01,physical_entity.n.01,object.n.01,whole.n.02,artifact.n.01
